区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
西城,天桥北里 ,2室1厅,74.88,673,89878,房本满五年,西南,精装,有电梯,低楼层(共12层)2002年建塔楼,,-
西城,车站东街15号院 ,2室1厅,57.57,520,90325,房本满五年,南北,简装,无电梯,中楼层(共6层)1987年建板楼,,-
西城,宣武门西大街 ,2室1厅,60.97,605,99230,房本满五年,南,简装,有电梯,低楼层(共14层)1979年建板楼,,-
西城,六铺炕二区 ,1室1厅,49.3,680,137932,房本满五年,西南,简装,有电梯,低楼层(共15层)1994年建板塔结合,,-
西城,朗琴园 ,1室0厅,43.77,449,102582,房本满五年,东,简装,有电梯,底层(共16层)2003年建板楼,,-
西城,天宁寺东里 ,2室1厅,57.71,565,97904,房本满五年,西南北,精装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,四合上院 ,2室1厅,96.62,1449,149969,房本满五年,南北,精装,有电梯,中楼层(共16层)2010年建板塔结合,,-
西城,北露园 ,1室1厅,44.3,487,109933,房本满五年,西,简装,无电梯,底层(共6层)1993年建板楼,,-
西城,荣宁园 ,2室1厅,119.54,1075,89929,房本满五年,东南,简装,有电梯,中楼层(共14层)2001年建塔楼,,-
西城,乐城 ,1室1厅,45.6,439,96272,房本满五年,西南,精装,有电梯,中楼层(共24层)2004年建板塔结合,,-
西城,民康胡同30号院 ,2室1厅,76.8,960,125000,房本满五年,西南,简装,有电梯,中楼层(共18层)1991年建塔楼,,-
西城,广安门外南街 ,2室1厅,59.51,530,89061,房本满五年,南北,简装,无电梯,高楼层(共6层)1991年建板楼,,-
西城,朗琴园 ,3室2厅,158.6,1620,102144,房本满五年,南北,精装,有电梯,顶层(共29层)2004年建板塔结合,,-
西城,育人里小区 ,2室2厅,94.93,965,101654,房本满五年,南北,简装,无电梯,中楼层(共7层)1999年建板楼,,-
西城,二七剧场路 ,2室1厅,62.8,720,114650,,东北,精装,有电梯,低楼层(共16层)1987年建塔楼,,-
西城,月坛北街25号院 ,3室1厅,73,928,127124,,东西,其他,无电梯,顶层(共6层)1981年建板楼,,-
西城,北营房东里 ,2室1厅,59.1,630,106599,,东北,简装,有电梯,高楼层(共20层)1992年建塔楼,,-
西城,北欧印象 ,3室1厅,140.2,1120,79886,,南,精装,无,低楼层(共28层)2003年建塔楼,,-
西城,格调 ,1室1厅,63.83,550,86167,,南,精装,有电梯,低楼层(共24层)2007年建板塔结合,,-
西城,庄胜二期 ,2室1厅,106.94,1490,139331,,东,简装,有电梯,顶层(共12层)2004年建板塔结合,,-
西城,格调 ,1室1厅,63.83,550,86167,房本满五年,南,精装,有电梯,低楼层(共24层)2007年建板塔结合,,-
西城,裕中西里 ,2室1厅,61.4,828,134854,房本满五年,南北,简装,有电梯,底层(共20层)1990年建塔楼,,-
西城,蝶翠华庭 ,1室1厅,67.35,695,103193,房本满五年,东北,精装,有电梯,高楼层(共21层)2004年建塔楼,,-
西城,畅柳园 ,3室1厅,79.73,790,99085,房本满五年,东南,精装,有电梯,高楼层(共16层)2003年建塔楼,,-
西城,陶然北岸 ,2室1厅,93.39,1260,134919,房本满五年,南,精装,有电梯,中楼层(共18层)2004年建板塔结合,,-
西城,前门西大街 ,3室1厅,106.2,1166,109793,房本满五年,东西南,精装,有电梯,中楼层(共10层)1991年建板塔结合,,-
西城,复兴门外大街 ,2室1厅,63.9,780,122066,房本满五年,南北,精装,有电梯,中楼层(共12层)1982年建板塔结合,,-
西城,南纬路2号院 ,2室1厅,68.95,730,105874,房本满五年,南北,精装,有电梯,中楼层(共12层)1981年建板塔结合,,-
西城,荣丰2008 ,2室1厅,53.56,785,146565,房本满五年,南,精装,有电梯,中楼层(共16层)2007年建塔楼,,-
西城,三里河居民区 ,3室1厅,56.9,710,124781,房本满五年,南北,毛坯,无电梯,顶层(共5层)1987年建板楼,,-
西城,里仁东街 ,2室1厅,76.39,840,109963,房本满五年,南北,其他,无,中楼层(共6层)2001年建板楼,,-
西城,南露园 ,1室1厅,43.9,480,109340,房本满五年,南,简装,无电梯,顶层(共6层)1993年建板楼,,-
西城,双旗杆东里 ,3室1厅,82.2,1020,124088,房本满五年,西北,精装,有电梯,中楼层(共18层)1994年建塔楼,,-
西城,手帕口北街 ,2室1厅,57.53,460,79959,房本满五年,南北,简装,无电梯,顶层(共6层)1980年建板楼,,-
西城,中信锦园 ,2室1厅,88.91,1298,145991,房本满五年,东,其他,有电梯,中楼层(共18层)2009年建板塔结合,,-
西城,中信禧园 ,2室1厅,89.56,1343,149956,房本满五年,东,精装,有电梯,高楼层(共20层)2013年建板塔结合,,-
西城,新风街1号院 ,3室2厅,113.37,1650,145542,房本满五年,东南西北,精装,有电梯,顶层(共20层)2003年建塔楼,,-
西城,新文化街 ,3室1厅,86.3,1020,118193,房本满五年,西南,精装,有电梯,底层(共18层)1989年建塔楼,,-
西城,格调 ,2室1厅,100.4,995,99104,房本满五年,南,精装,有电梯,低楼层(共14层)2005年建板塔结合,,-
西城,依莲轩 ,2室1厅,94.04,795,84539,房本满五年,南西南,精装,有电梯,中楼层(共26层)2000年建塔楼,,-
西城,北礼士路 ,3室1厅,77.7,828,106564,房本满五年,东西,简装,有电梯,中楼层(共16层)1990年建板楼,,-
西城,南华东街2号院 ,2室1厅,53.94,620,114943,房本满五年,东西,精装,无电梯,高楼层(共6层)1981年建板楼,,-
西城,新壁街 ,2室1厅,68.94,840,121846,房本满五年,南北,简装,无电梯,低楼层(共6层)2004年建板楼,,-
西城,铁二区 ,2室1厅,65.1,780,119816,房本满五年,南北,简装,无电梯,顶层(共6层)1994年建板楼,,-
西城,扣钟北里 ,2室1厅,56.8,590,103874,房本满五年,南北,毛坯,无电梯,底层(共6层)1991年建板楼,,-
西城,马连道西里 ,3室1厅,71.12,610,85771,房本满五年,南北,精装,无电梯,中楼层(共6层)1984年建板楼,,-
西城,裕中西里 ,2室1厅,62.6,780,124601,房本满五年,西南,精装,无,中楼层(共24层)1990年建塔楼,,-
西城,复兴门北大街 ,2室1厅,88.4,963.5,108994,,东南,精装,有电梯,顶层(共22层)2000年建塔楼,,-
西城,蓝星公寓 ,3室2厅,118.92,1783,149933,,南北,简装,无,中楼层(共6层)2005年建板楼,,-
西城,真武庙六里 ,2室1厅,75.3,900,119522,,东,精装,有电梯,高楼层(共18层)1989年建塔楼,,-
西城,西直门内大街 ,3室1厅,90.1,946,104995,房本满五年,东南,简装,有电梯,中楼层(共16层)1985年建塔楼,,-
西城,小红庙 ,1室1厅,37.91,380,100238,房本满五年,南,其他,无电梯,顶层(共6层)1980年建板楼,,-
西城,馨莲茗园 ,1室1厅,77.05,645,83712,房本满五年,南,简装,有电梯,中楼层(共15层)2003年建板塔结合,,-
西城,白广路 ,2室1厅,49.38,420,85055,房本满五年,南,简装,无电梯,中楼层(共6层)1983年建板楼,,-
西城,庄胜二期 ,1室1厅,47.12,660,140068,房本满五年,北,精装,有电梯,底层(共12层)2004年建板塔结合,,-
西城,里仁街6号院 ,3室1厅,70.64,700,99094,房本满五年,东南北,简装,无电梯,高楼层(共6层)1988年建板楼,,-
西城,远见名苑 ,2室1厅,78.66,785,99797,房本满五年,南,精装,有电梯,中楼层(共26层)2004年建塔楼,,-
西城,天宁寺东里 ,2室1厅,41.96,398,94853,房本满五年,东,简装,无电梯,中楼层(共5层)1980年建板楼,,-
西城,西便门东里 ,2室1厅,49.55,513,103532,房本满五年,南北,其他,无电梯,中楼层(共6层)1970年建板楼,,-
西城,北三环中路12号院 ,1室1厅,46,660,143479,房本满五年,南,简装,有电梯,高楼层(共12层)1980年建板楼,,-
西城,复兴门北大街 ,2室1厅,76.7,800,104303,房本满五年,南,毛坯,有电梯,中楼层(共16层)1981年建塔楼,,-
西城,法源寺西里小区 ,2室1厅,69.54,625,89877,房本满五年,东西,精装,无,中楼层(共6层)1998年建板楼,,-
西城,五路通北街1号 ,2室1厅,49.3,665.5,134990,房本满五年,南北,简装,无电梯,中楼层(共5层)1976年建板楼,,-
西城,荣丰2008 ,1室0厅,25.52,305,119515,房本满五年,东,简装,有电梯,中楼层(共26层)2006年建塔楼,,-
西城,丽水莲花 ,1室1厅,69.1,689,99711,房本满五年,东,精装,有电梯,中楼层(共21层)2009年建板楼,,-
西城,德胜里西街3号院 ,2室1厅,66.2,850,128399,房本满五年,南北,简装,无电梯,低楼层(共6层)1990年建板楼,,-
西城,后马厂胡同 ,2室1厅,53.6,788,147015,房本满五年,南北,简装,无电梯,底层(共6层)1983年建板楼,,-
西城,常青藤嘉园 ,2室1厅,96.15,930,96724,房本满五年,西南,精装,有电梯,中楼层(共16层)2004年建板楼,,-
西城,新明胡同 ,2室1厅,65.2,880,134970,房本满五年,南,精装,有电梯,中楼层(共14层)1989年建板塔结合,,-
西城,教场口9号院 ,2室1厅,69.86,978,139995,房本满五年,南北,简装,有电梯,中楼层(共19层)2005年建塔楼,,-
西城,天宁寺西里 ,2室1厅,58.27,520,89240,房本满五年,南北,简装,无电梯,顶层(共6层)1988年建板楼,,-
西城,白纸坊西街 ,2室1厅,63.1,590,93503,房本满五年,北,精装,有电梯,中楼层(共16层)1989年建塔楼,,-
西城,裕中东里 ,2室1厅,60.2,900,149502,,南北,精装,无电梯,高楼层(共6层)1986年建板楼,,-
西城,双旗杆东里 ,1室1厅,48.8,625,128074,,西南,精装,有电梯,中楼层(共18层)1994年建塔楼,,-
西城,新外大街甲8号院 ,3室1厅,83.9,1210,144220,,南西北,简装,无电梯,底层(共5层)1994年建板楼,,-
西城,南露园 ,2室1厅,82.1,830,101097,,南北,简装,无电梯,顶层(共6层)1993年建板楼,,-
西城,骡马市大街 ,2室1厅,58.84,605,102822,,西北,其他,有电梯,顶层(共18层)1980年建塔楼,,-
西城,观河锦苑 ,5室2厅,232.36,2900,124807,,南北,精装,有电梯,顶层(共7层)2002年建板楼,,-
西城,天宁寺西里 ,3室1厅,83.61,810,96879,,南北,简装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,新风北里 ,3室1厅,68,930,136765,,南北,简装,无电梯,中楼层(共6层)1996年建板楼,,-
西城,月坛北街 ,3室1厅,75.2,890,118352,房本满五年,东南,简装,有电梯,顶层(共11层)1985年建板塔结合,,-
西城,马连道中里 ,2室1厅,74.74,635,84962,房本满五年,东南北,简装,有电梯,低楼层(共18层)1997年建塔楼,,-
西城,德外大街乙12号院 ,2室1厅,57,710,124562,房本满五年,南,简装,无电梯,顶层(共4层)1981年建板楼,,-
西城,官园胡同 ,2室1厅,58.1,813,139932,房本满五年,南北,精装,无,底层(共6层)1985年建板楼,,-
西城,四平园 ,1室1厅,45.02,540,119947,房本满五年,南北,简装,无电梯,中楼层(共6层)1996年建板楼,,-
西城,六铺炕三区 ,3室2厅,129.1,2050,158792,房本满五年,南西,精装,有电梯,中楼层(共10层)2000年建板塔结合,,-
西城,真武庙二里 ,3室1厅,87.3,998,114319,房本满五年,北,精装,无电梯,中楼层(共4层)1955年建板楼,,-
西城,裕中东里 ,2室1厅,57.9,810,139897,房本满五年,南北,简装,无电梯,顶层(共6层)1982年建板楼,,-
西城,阳光丽景 ,3室1厅,134.51,2150,159840,房本满五年,西南,精装,有电梯,中楼层(共16层)2003年建板塔结合,,-
西城,新明胡同 ,1室1厅,40.6,608,149754,房本满五年,南,简装,无,底层(共18层)1991年建塔楼,,-
西城,福州馆前街 ,4室1厅,121.78,1339,109953,房本满五年,南北,简装,有电梯,高楼层(共9层)1995年建板塔结合,,-
西城,北纬路49号院 ,2室1厅,47.77,510,106762,房本满五年,南,简装,无电梯,低楼层(共6层)1980年建板楼,,-
西城,新外大街甲8号院 ,2室1厅,61.5,890,144716,房本满五年,南北,其他,无,低楼层(共6层)1982年建板楼,,-
西城,新外大街6号院 ,3室1厅,70.2,930,132479,房本满五年,南北,简装,无电梯,顶层(共6层)1983年建板楼,,-
西城,五路通北街 ,2室1厅,61.2,730,119282,房本满五年,东北,简装,无电梯,中楼层(共6层)1989年建板楼,,-
西城,樱桃头条 ,2室1厅,50.1,475,94811,房本满五年,南北,毛坯,无电梯,低楼层(共6层)1980年建板楼,,-
西城,冠英园小区 ,1室1厅,54.1,595,109982,房本满五年,东,精装,有电梯,中楼层(共10层)1998年建板塔结合,,-
西城,一瓶 ,3室2厅,115.79,1260,108818,房本满五年,北,简装,有电梯,中楼层(共13层)2008年建板塔结合,,-
西城,新风街 ,2室1厅,53.5,775,144860,房本满五年,东西,精装,无电梯,中楼层(共5层)1980年建板楼,,-
西城,车站东街15号院 ,2室1厅,58.07,539,92820,房本满五年,南北,精装,无电梯,高楼层(共6层)1989年建板楼,,-
西城,牛街东里 ,2室1厅,73.37,610,83141,房本满五年,西南,简装,无,低楼层(共19层)1999年建塔楼,,-
西城,远见名苑 ,2室1厅,81.18,790,97315,房本满五年,南,简装,有电梯,低楼层(共26层)2004年建塔楼,,-
西城,牛街西里 ,2室1厅,74.54,650,87202,房本满五年,南西,简装,有电梯,低楼层(共19层)1999年建塔楼,,-
西城,二七剧场路 ,2室1厅,58.9,677,114941,房本满五年,南北,精装,无电梯,高楼层(共6层)1984年建板楼,,-
西城,人定湖北巷 ,2室1厅,57.2,700,122378,房本满五年,南北,简装,无电梯,顶层(共6层)1984年建板楼,,-
西城,荣丰2008 ,1室1厅,39.4,500,126904,房本满五年,东南,精装,有电梯,高楼层(共10层)2005年建塔楼,,-
西城,教场口9号院 ,3室1厅,85.19,1050,123254,房本满五年,东南,精装,有电梯,高楼层(共21层)2003年建塔楼,,-
西城,乐城 ,3室1厅,139.73,1080,77292,房本满五年,西南,简装,有电梯,顶层(共24层)2004年建板塔结合,,-
西城,裕中西里 ,2室1厅,72.4,860,118785,房本满五年,西北,精装,有电梯,高楼层(共20层)1992年建塔楼,,-
西城,红莲中里 ,2室1厅,58.73,505,85987,,南,精装,有电梯,高楼层(共18层)1980年建塔楼,,-
西城,塔院胡同12号院 ,3室1厅,78.8,980,124366,房本满五年,南北,简装,无电梯,低楼层(共6层)1986年建板楼,,-
西城,二七剧场路 ,3室1厅,81.7,940,115056,房本满五年,西北,简装,有电梯,高楼层(共16层)1987年建塔楼,,-
西城,裕中东里 ,4室1厅,111.7,1506,134826,房本满五年,南北,精装,无电梯,中楼层(共6层)1986年建板楼,,-
西城,广安苑二期 ,2室1厅,92.53,1000,108074,房本满五年,南,精装,有电梯,中楼层(共23层)2002年建塔楼,,-
西城,畅柳园 ,2室1厅,66.89,660,98670,房本满五年,东南,精装,无,高楼层(共16层)2003年建塔楼,,-
西城,新康街甲一号 ,2室1厅,94.95,1220,128489,房本满五年,东西,精装,无电梯,高楼层(共6层)2000年建板楼,,-
西城,北礼士路 ,3室1厅,81.2,845,104065,房本满五年,东西,简装,有电梯,高楼层(共12层)1990年建板楼,,-
西城,远见名苑 ,2室1厅,75.83,755,99565,房本满五年,南西北,简装,有电梯,高楼层(共26层)2004年建塔楼,,-
西城,白云观 ,1室1厅,56.7,652,114992,房本满五年,东南,简装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,安德馨居 ,3室1厅,88.76,1280,144210,房本满五年,南北,简装,无电梯,底层(共6层)2002年建板楼,,-
西城,天桥北里 ,2室1厅,80.89,720,89010,房本满五年,西,精装,无电梯,中楼层(共7层)2002年建板楼,,-
西城,耕天下 ,4室2厅,239.22,2990,124990,房本满五年,南西北,精装,有电梯,低楼层(共6层)2003年建板楼,,-
西城,新外大街28号院 ,2室1厅,81,1174,144939,房本满五年,东西,精装,无电梯,中楼层(共8层)1999年建板塔结合,,-
西城,后桃园胡同9号院 ,2室1厅,58.9,618,104924,房本满五年,南北,精装,无,顶层(共5层)1982年建板楼,,-
西城,红山世家 ,3室1厅,141.91,1590,112043,房本满五年,南北,精装,有电梯,中楼层(共25层)2010年建板塔结合,,-
西城,新外大街28号院 ,3室2厅,156.2,2160,138285,房本满五年,南北,精装,无电梯,中楼层(共8层)1999年建板塔结合,,-
西城,六铺炕二区 ,2室1厅,65.9,940,142641,房本满五年,南,精装,有电梯,高楼层(共17层)1990年建塔楼,,-
西城,双旗杆东里 ,2室1厅,60.9,690,113301,房本满五年,南,简装,无电梯,顶层(共6层)1984年建板楼,,-
西城,手帕口西一巷 ,2室1厅,56.43,470,83290,房本满五年,南北,简装,无电梯,低楼层(共7层)1989年建板楼,,-
西城,天桥北里 ,2室1厅,71.83,610,84923,房本满五年,西南,毛坯,有电梯,中楼层(共12层)2002年建塔楼,,-
西城,文兴街 ,2室1厅,57.3,613,106981,房本满五年,南北,精装,无,低楼层(共6层)1989年建板楼,,-
西城,长椿街12号院 ,2室1厅,85.16,936,109911,房本满五年,南北,简装,有电梯,高楼层(共12层)2000年建板楼,,-
西城,裕中西里 ,2室1厅,73.6,999,135734,房本满五年,西北,简装,有电梯,顶层(共20层)1991年建塔楼,,-
西城,陶然北岸 ,1室1厅,59.28,720,121458,房本满五年,北,精装,有电梯,低楼层(共18层)2004年建塔楼,,-
西城,西环景苑 ,3室2厅,127.49,1070,83929,房本满五年,西南,精装,有电梯,中楼层(共19层)2001年建塔楼,,-
西城,恬心家园 ,2室1厅,89.2,750,84081,房本满五年,南西,简装,有电梯,高楼层(共19层)2000年建板塔结合,,-
西城,红莲晴园 ,2室1厅,105.47,850,80592,,西,精装,无,高楼层(共18层)2000年建塔楼,,-
西城,广安苑二期 ,2室1厅,90.54,950,104926,,东北,精装,有电梯,低楼层(共23层)2002年建塔楼,,-
西城,乐城 ,2室1厅,93.63,795,84909,,西南,简装,有电梯,高楼层(共24层)2004年建塔楼,,-
西城,天宁寺前街南里 ,3室1厅,93.43,910,97400,,南北,精装,无电梯,顶层(共6层)1991年建板楼,,-
西城,天宁寺前街南里 ,3室1厅,96.23,799,83031,房本满五年,南北,精装,无电梯,顶层(共6层)1991年建板楼,,-
西城,地藏庵 ,2室1厅,74.8,822,109894,房本满五年,南北,简装,无电梯,中楼层(共5层)1960年建板楼,,-
西城,馨莲茗园 ,3室1厅,148.77,1260,84695,房本满五年,南北,简装,有电梯,低楼层(共15层)2003年建板塔结合,,-
西城,德胜里一区 ,3室1厅,73,1050,143836,房本满五年,南北,简装,无电梯,中楼层(共5层)1982年建板楼,,-
